categories,coordinates.latitude,coordinates.longitude,distance,location.city,location.state,price,rating,review_count,transactions
"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",41.890694,-87.624782,4670.876906589787,Chicago,IL,$$,4.0,7158,"['delivery', 'pickup']"
"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'portuguese', 'title': 'Portuguese'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",29.753138423937802,-95.38021398532749,2243.4905689654634,Houston,TX,$$,4.5,997,"['pickup', 'delivery']"
"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",29.731920000000002,-95.409729,5920.636004727007,Houston,TX,$$,4.0,926,"['delivery', 'restaurant_reservation']"
"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",39.9281,-75.16526999999999,2902.0907318904992,Philadelphia,PA,$$,4.5,494,['delivery']
"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bars', 'title': 'Bars'}]",32.7970314,-117.25211329999999,9193.956867121373,San Diego,CA,$$,4.5,2255,"['delivery', 'restaurant_reservation']"
"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'ramen', 'title': 'Ramen'}]",30.315006,-81.680353,6777.38986803381,Jacksonville,FL,$$,4.0,1422,"['delivery', 'pickup']"
"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'desserts', 'title': 'Desserts'}]",37.78374,-122.43300500000001,2557.7136800981866,San Francisco,CA,$$$,4.0,2770,['delivery']
"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'latin', 'title': 'Latin American'}]",35.136548,-89.99087,3629.2622555916996,Memphis,TN,$$,4.0,623,['delivery']
"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",35.1200100377726,-89.9907020001496,3794.2046875299047,Memphis,TN,$$,4.0,237,"['pickup', 'delivery']"
"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",41.918984,-87.648687,2855.2746085318017,Chicago,IL,$$,4.0,4086,"['pickup', 'delivery']"
"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",32.708977000000004,-117.15996399999999,9089.30377682198,San Diego,CA,$$,4.0,3207,"['delivery', 'pickup', 'restaurant_reservation']"
"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'basque', 'title': 'Basque'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",30.3147896,-81.6890946,7545.386588865636,Jacksonville,FL,$$,4.0,268,"['pickup', 'delivery']"
"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",39.94428,-82.9899,7522.957863681371,Columbus,OH,$$$,4.0,510,"['delivery', 'pickup']"
"[{'alias': 'diners', 'title': 'Diners'}]",41.884646059058596,-87.6484126982138,3332.4445948347225,Chicago,IL,$$,4.0,4554,[]
"[{'alias': 'diners', 'title': 'Diners'}]",33.4555996562385,-112.060809731465,1461.4048081505014,Phoenix,AZ,$$,4.5,1108,['delivery']
"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",29.565278000000003,-98.48605400000001,8340.907859570825,San Antonio,TX,$$,4.0,977,['delivery']
"[{'alias': 'diners', 'title': 'Diners'}]",30.2719219266941,-97.754193841977,3710.9765426285608,Austin,TX,$$,3.5,1842,['delivery']
"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",39.9864202059625,-83.0250615975532,3580.0815530462,Columbus,OH,$$,4.0,577,['delivery']
"[{'alias': 'diners', 'title': 'Diners'}]",39.95937,-83.02503,6220.6896142879405,Columbus,OH,$,4.5,186,['delivery']
"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",35.2195687,-80.85230899999999,3270.7528114020647,Charlotte,NC,$,4.0,896,['delivery']
"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",42.33502,-83.05498,4248.33198325832,Detroit,MI,$$,4.0,471,"['pickup', 'delivery']"
"[{'alias': 'diners', 'title': 'Diners'}]",42.3181299,-83.10176,5004.740539925345,Detroit,MI,$,4.5,136,['delivery']
"[{'alias': 'diners', 'title': 'Diners'}]",31.857390000000002,-106.43697,7174.862159905619,El Paso,TX,$,4.0,147,['delivery']
"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",35.132683,-90.05881099999999,2607.7082487502757,Memphis,TN,$,3.5,622,"['pickup', 'delivery']"
"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'burgers', 'title': 'Burgers'}]",41.939640045166,-87.70044708251949,4258.440036134816,Chicago,IL,$$,4.0,5030,['delivery']
"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'belgian', 'title': 'Belgian'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",39.94771,-75.16826999999999,725.3549949551436,Philadelphia,PA,$$,4.0,2143,['delivery']
"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",39.948793,-75.1662055,699.4808855661549,Philadelphia,PA,$$,4.0,1237,['delivery']
"[{'alias': 'pubs', 'title': 'Pubs'}]",32.820092541427,-96.784871667538,2565.7222044460664,Dallas,TX,$$,4.0,507,['delivery']
"[{'alias': 'pubs', 'title': 'Pubs'}]",37.3350562416977,-121.889604939995,2104.003954607477,San Jose,CA,$$,4.0,802,['delivery']
"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",30.245382,-97.780437,6995.408287952174,Austin,TX,$$,4.0,1472,"['pickup', 'delivery']"
"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",39.7766499,-86.14636,3366.611459906119,Indianapolis,IN,$$,4.0,399,"['delivery', 'pickup']"
"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'vegan', 'title': 'Vegan'}]",39.8434171,-86.1455142,4179.044444121735,Indianapolis,IN,$$,4.0,434,"['delivery', 'pickup']"
"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'scottish', 'title': 'Scottish'}]",39.77179,-86.15318,4031.3237236958016,Indianapolis,IN,$$,4.0,323,['delivery']
"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",39.971920000000004,-83.00271,4425.540478877243,Columbus,OH,$$,4.0,455,"['delivery', 'pickup']"
"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",35.199889,-80.842288,1148.71249310003,Charlotte,NC,$$,4.0,450,['delivery']
"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",32.755477805713,-97.33120691229709,2126.3722336346373,Fort Worth,TX,$$,4.0,588,"['pickup', 'delivery']"
"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",42.3479652404785,-83.0639419555664,2754.6597567806075,Detroit,MI,$,4.0,442,['delivery']
"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'irish_pubs', 'title': 'Irish Pub'}]",42.33064,-83.04554,5143.369467083192,Detroit,MI,$$,3.5,565,"['pickup', 'delivery']"
"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",31.7617532,-106.4881435,6741.445873084661,El Paso,TX,$$,4.5,145,['delivery']
"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'breweries', 'title': 'Breweries'}]",35.1407937705517,-90.040290132165,1515.4831303010144,Memphis,TN,$,4.5,99,[]
"[{'alias': 'gourmet', 'title': 'Specialty Food'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",41.892335432963,-87.62626079451479,4494.921888413769,Chicago,IL,$$,4.0,3728,"['pickup', 'delivery']"
"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'empanadas', 'title': 'Empanadas'}]",41.91510459935311,-87.6846393244315,1243.6051645903729,Chicago,IL,$$,4.0,2131,"['pickup', 'delivery', 'restaurant_reservation']"
"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'argentine', 'title': 'Argentine'}]",41.9507843879442,-87.6639031774259,5201.265530084411,Chicago,IL,$$$,4.0,2324,['delivery']
"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",41.887075681458995,-87.64604872827101,3306.732379016309,Chicago,IL,$$$,4.0,2271,['delivery']
"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'cuban', 'title': 'Cuban'}]",39.945195,-75.161082,1286.9113072489356,Philadelphia,PA,$$,4.0,1197,['delivery']
"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'mexican', 'title': 'Mexican'}]",33.491105,-112.0795409,5197.455701477815,Phoenix,AZ,$$,4.5,766,"['delivery', 'restaurant_reservation']"
"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",32.881605527655694,-96.76760716204599,5644.3379062948525,Dallas,TX,$$,4.5,826,"['delivery', 'pickup']"
"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",32.855952,-96.749189,5152.079218238896,Dallas,TX,$,4.5,569,"['delivery', 'pickup']"
"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'honduran', 'title': 'Honduran'}]",37.274462,-121.932768,6295.400587208211,San Jose,CA,$$,4.5,631,['delivery']
"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'caribbean', 'title': 'Caribbean'}]",39.847406,-86.1451809,4614.502952482377,Indianapolis,IN,$$,4.5,529,"['pickup', 'restaurant_reservation', 'delivery']"
"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'peruvian', 'title': 'Peruvian'}]",37.7974182368553,-122.39512984655799,5447.477112361181,San Francisco,CA,$$$,4.0,3719,"['pickup', 'delivery']"
"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'mexican', 'title': 'Mexican'}]",35.2162131,-80.8216897,2378.4319863597225,Charlotte,NC,$,4.5,871,"['delivery', 'pickup']"
"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'mexican', 'title': 'Mexican'}]",35.247240000000005,-80.80587,6110.51863144378,Charlotte,NC,$$,4.0,1278,"['delivery', 'pickup']"
"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}]",41.92445,-87.710933,3483.2881773500767,Chicago,IL,$$,5.0,549,"['restaurant_reservation', 'delivery']"
"[{'alias': 'wine_bars', 'title': 'Wine Bars'}]",29.74128,-95.3738599,2763.8310781714918,Houston,TX,$$,4.5,429,['delivery']
"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cafes', 'title': 'Cafes'}]",39.95094829999999,-75.17041970000001,322.11034642666294,Philadelphia,PA,$$,4.5,858,['delivery']
"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'modern_european', 'title': 'Modern European'}]",39.9466238,-75.16091390000001,1184.4396148613894,Philadelphia,PA,$$,4.5,748,"['delivery', 'pickup']"
"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",33.502166748046896,-111.996269226074,9342.340643192712,Phoenix,AZ,$$,4.5,1333,"['pickup', 'delivery']"
"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",33.512679999999996,-112.07413999999999,7529.886872372876,Phoenix,AZ,$$,4.5,1173,"['pickup', 'delivery']"
"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",33.523744,-112.0467307,9019.032313554031,Phoenix,AZ,$,4.5,407,['delivery']
"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",39.797483315409,-86.15511166137699,1734.9753669586985,Indianapolis,IN,$$,4.0,532,['delivery']
"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'steak', 'title': 'Steakhouses'}]",42.3364006,-83.0474363,4595.922291224026,Detroit,MI,$$$,4.0,357,['delivery']
"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'winetasteclasses', 'title': 'Wine Tasting Classes'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",42.33663,-83.05229,4275.543511857755,Detroit,MI,$$,4.5,87,['delivery']
"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",35.1441,-90.05355,2573.1976593337804,Memphis,TN,$$$,4.5,1074,['delivery']
"[{'alias': 'jazzandblues', 'title': 'Jazz & Blues'}, {'alias': 'newamerican', 'title': 'American (New)'}]",41.8919021875965,-87.62361845773458,4717.675847209527,Chicago,IL,$$,4.0,1847,['delivery']
"[{'alias': 'jazzandblues', 'title': 'Jazz & Blues'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",29.424622999999997,-98.49037299999999,8104.260088084427,San Antonio,TX,$$,4.5,546,[]
"[{'alias': 'jazzandblues', 'title': 'Jazz & Blues'}, {'alias': 'theater', 'title': 'Performing Arts'}, {'alias': 'bbq', 'title': 'Barbeque'}]",35.13973529999999,-90.0535116,2332.303649635193,Memphis,TN,$$,4.0,857,['delivery']
"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",41.87896,-87.64763,3838.7248385964494,Chicago,IL,$$,4.0,1851,"['delivery', 'pickup']"
"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",29.746509999999997,-95.39218000000001,3615.380803528837,Houston,TX,$$,4.0,1923,['delivery']
"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",37.3092867427984,-121.88710494513501,819.9584342179908,San Jose,CA,$$,4.5,942,"['pickup', 'delivery']"
"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",30.3876,-97.68399000000001,11584.153542102124,Austin,TX,$$,4.5,689,['delivery']
"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]",39.872051,-86.142622,7326.670657053945,Indianapolis,IN,$$,4.5,311,['delivery']
"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",39.75524,-86.15949,5952.9583468443225,Indianapolis,IN,$$,4.5,264,"['delivery', 'restaurant_reservation']"
"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",37.796996,-122.39966100000001,5153.879756630951,San Francisco,CA,$$$,4.5,4523,['delivery']
"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",39.967673,-82.87539699999999,11607.554122270716,Columbus,OH,$$,4.5,273,"['delivery', 'pickup']"
"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",40.099562855399604,-82.9479033248535,10697.194956483369,Columbus,OH,$,4.5,273,['delivery']
"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",35.2327,-80.8484,4397.627894544018,Charlotte,NC,$,4.5,263,"['delivery', 'pickup']"
"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",35.169864700000005,-80.8756313,5029.373375883071,Charlotte,NC,$$,4.5,326,"['pickup', 'delivery']"
"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",42.3351118673246,-83.0418013896711,5054.527632736434,Detroit,MI,$$,3.5,509,"['pickup', 'delivery']"
"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]",35.1352057,-90.05824670000001,2592.9682849777287,Memphis,TN,$$,4.5,67,"['pickup', 'delivery']"
"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",41.9237447433269,-87.6982310134918,2671.834953312543,Chicago,IL,$$,4.5,890,['delivery']
"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",39.947931047630206,-75.1614279836694,1057.1936224674564,Philadelphia,PA,$$$,4.5,1379,['delivery']
"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",39.9508935069466,-75.1722220267699,332.72017936240934,Philadelphia,PA,$$,4.5,746,['delivery']
"[{'alias': 'vegan', 'title': 'Vegan'}]",39.9507598876953,-75.1703414916992,344.90626170993505,Philadelphia,PA,$$,4.0,1049,"['delivery', 'pickup']"
"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",33.470139,-112.065475,2826.525692181753,Phoenix,AZ,$$,4.5,1007,['delivery']
"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'diners', 'title': 'Diners'}]",32.75674,-96.82319,9402.792609289683,Dallas,TX,$$,4.5,1164,['delivery']
"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",37.2522295,-121.9097605,7470.904895571862,San Jose,CA,$$,4.0,1149,['pickup']
"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",30.269513,-97.736244,4467.736564280947,Austin,TX,$,4.5,616,['delivery']
"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}]",30.264509999999998,-97.76159,4546.6440174366635,Austin,TX,$$,4.5,590,"['pickup', 'delivery']"
"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'raw_food', 'title': 'Live/Raw Food'}]",30.254728000000004,-97.717401,6814.1553973548935,Austin,TX,$$,4.5,773,"['pickup', 'delivery']"
"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'raw_food', 'title': 'Live/Raw Food'}]",39.874165428429606,-86.143833357535,7567.241209557469,Indianapolis,IN,$$,4.5,191,['delivery']
"[{'alias': 'vegan', 'title': 'Vegan'}]",39.7545385659989,-86.14214214523192,5758.71520261183,Indianapolis,IN,$$,4.5,219,"['delivery', 'pickup']"
"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",39.991732212637,-83.00657945970059,2308.5377493978367,Columbus,OH,$$,4.5,236,['delivery']
"[{'alias': 'vegan', 'title': 'Vegan'}]",42.347674,-83.052832,3537.018272096668,Detroit,MI,$$,4.5,185,[]
"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'soulfood', 'title': 'Soul Food'}]",42.3551699,-82.9969066,7770.99241723349,Detroit,MI,$$,4.0,383,"['pickup', 'delivery']"
"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",35.1197349,-89.9903446,3839.990119684271,Memphis,TN,$,4.0,315,['delivery']
"[{'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'bars', 'title': 'Bars'}]",41.891861,-87.63201140000001,4064.5039464890215,Chicago,IL,$$$,4.0,1159,"['delivery', 'pickup']"
"[{'alias': 'peruvian', 'title': 'Peruvian'}]",33.4770298133104,-112.06484661761002,3592.9772174157506,Phoenix,AZ,$$,4.5,375,['delivery']
"[{'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",30.29634,-97.74139,1844.0448519338688,Austin,TX,$,5.0,257,['delivery']
"[{'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",39.73833,-86.10303,8111.243966045951,Indianapolis,IN,$,5.0,132,['delivery']
"[{'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",37.757051399999995,-122.41646100000001,1808.3298970637695,San Francisco,CA,$$,4.0,3206,"['pickup', 'delivery', 'restaurant_reservation']"
"[{'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",39.9888704717159,-83.0452231317759,4684.765923976559,Columbus,OH,$,4.5,204,['pickup']
"[{'alias': 'peruvian', 'title': 'Peruvian'}]",35.2134205994406,-80.8260224009839,1971.1365091818875,Charlotte,NC,$$,4.5,942,"['delivery', 'pickup']"
"[{'alias': 'southafrican', 'title': 'South African'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}]",29.739796576997104,-95.4640101607907,10372.040384443892,Houston,TX,$$$,4.5,1701,"['pickup', 'delivery']"
"[{'alias': 'beergardens', 'title': 'Beer Gardens'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",29.734920000000002,-95.37477,3429.3617399247637,Houston,TX,$$,4.5,1021,[]
"[{'alias': 'beergardens', 'title': 'Beer Gardens'}, {'alias': 'food_court', 'title': 'Food Court'}]",42.34422,-83.06156,3164.245146351085,Detroit,MI,$$,4.0,255,['delivery']
"[{'alias': 'brewpubs', 'title': 'Brewpubs'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'beergardens', 'title': 'Beer Gardens'}]",29.77109,-95.34841,1426.382900300803,Houston,TX,$$,4.5,883,['delivery']
"[{'alias': 'brewpubs', 'title': 'Brewpubs'}, {'alias': 'newamerican', 'title': 'American (New)'}]",35.1865169,-80.8780336,4445.313447944332,Charlotte,NC,$$,4.5,345,[]
"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",29.742561100000003,-95.4181027,6057.08796864229,Houston,TX,$$,4.5,832,['delivery']
"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",29.715870000000002,-95.43353,8829.56685598044,Houston,TX,$$,4.5,519,['delivery']
"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",29.4174560439005,-98.4904902,8867.64337431718,San Antonio,TX,$,4.5,574,"['pickup', 'delivery']"
"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'newamerican', 'title': 'American (New)'}]",39.906098737089295,-86.0939471329242,11731.189352663096,Indianapolis,IN,$,4.5,294,['delivery']
"[{'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'poke', 'title': 'Poke'}]",29.739003000000004,-95.380113,3304.8960520678806,Houston,TX,$$,4.5,437,"['pickup', 'delivery']"
"[{'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'tikibars', 'title': 'Tiki Bars'}]",33.5116,-112.06533999999999,7424.855345495476,Phoenix,AZ,$$,4.0,1268,['delivery']
"[{'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'poke', 'title': 'Poke'}]",39.781112,-86.175156,4209.727445755467,Indianapolis,IN,$$,5.0,190,"['pickup', 'delivery']"
"[{'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'filipino', 'title': 'Filipino'}, {'alias': 'guamanian', 'title': 'Guamanian'}]",30.285304366160897,-81.52640817427451,8742.9526015092,Jacksonville,FL,$,4.5,337,['delivery']
"[{'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'tacos', 'title': 'Tacos'}]",32.7431385076293,-97.3251377198486,2649.756707363445,Fort Worth,TX,$$,4.5,101,[]
"[{'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'seafood', 'title': 'Seafood'}]",35.131252,-89.95774920000001,6673.472556980461,Memphis,TN,$$,4.5,97,['delivery']
